Timestamp,LinearVelocityX,LinearVelocityY,AngularVelocityZ,PositionX,PositionY,PositionZ,OrientationX,OrientationY,OrientationZ,OrientationW
1721209716,3.156635761,0.190286994,0.143006802,2.021232843,0.124486059,2.233841419,0.000133156,0.001425839,0.012824574,0.999916732
1721209716,3.188341856,0.232400551,0.177955911,2.074355364,0.12918666,2.233841419,-0.000172704,0.001422583,0.014307843,0.999896646
1721209716,3.188341856,0.232400551,0.177955911,2.074355364,0.12918666,2.233841419,-0.000172704,0.001422583,0.014307843,0.999896646
1721209716,3.219591856,0.276817739,0.213183433,2.127992392,0.134715036,2.233841419,-0.000482531,0.001418046,0.016084632,0.999869525
1721209716,3.25026226,0.323542625,0.248638943,2.182132483,0.141108811,2.233842134,-0.000794882,0.001411722,0.018156793,0.999833882
1721209716,3.280226707,0.372604936,0.284297347,2.236762047,0.148406088,2.233842134,-0.001109207,0.001403033,0.020525953,0.999787688
1721209716,3.309353352,0.424045563,0.320156753,2.291863918,0.156645894,2.233843088,-0.001424687,0.001391525,0.023193762,0.999728978
1721209716,3.337508678,0.477906376,0.356222183,2.347420692,0.165868357,2.233844042,-0.001740766,0.0013768,0.026161855,0.999655306
1721209716,3.364554644,0.534231424,0.392500341,2.403410673,0.176114306,2.233845472,-0.002057143,0.001358397,0.02943192,0.999563754
1721209716,3.396515369,0.579991341,0.414438456,2.459928036,0.187146634,2.233845234,-0.002353102,0.001344384,0.03288433,0.999455452
1721209716,3.431156158,0.620288312,0.42807883,2.517017841,0.198844507,2.233843088,-0.002621143,0.001335027,0.036449932,0.999331176
1721209716,3.467267752,0.657955289,0.437087983,2.574705839,0.21115078,2.233840227,-0.002859347,0.001329112,0.040090039,0.999191105
1721209716,3.504197836,0.694471717,0.443506062,2.633002281,0.224041134,2.233836412,-0.003068493,0.001325991,0.043782983,0.999035478
1721209716,3.550887108,0.702165365,0.417152673,2.692097187,0.236903057,2.23382926,-0.00320661,0.001336925,0.047255833,0.998876691
1721209716,3.550887108,0.702165365,0.417152673,2.692097187,0.236903057,2.23382926,-0.00320661,0.001336925,0.047255833,0.998876691
1721209716,3.601177931,0.692521811,0.372201055,2.752053261,0.249386415,2.233820438,-0.003260063,0.001358505,0.050353825,0.998725235
1721209716,3.652570009,0.670809865,0.315907329,2.81289053,0.26126048,2.23381114,-0.003226685,0.001387512,0.052982785,0.998589277
1721209716,3.703798532,0.639390051,0.25214985,2.874608755,0.272349685,2.233802557,-0.003108854,0.001420938,0.055080742,0.998476088
1721209716,3.754070759,0.59931457,0.183042437,2.937189341,0.282503337,2.233794451,-0.002911629,0.001456215,0.056603391,0.998391449
1721209716,3.802765369,0.550997138,0.109817766,3.000607252,0.29158175,2.233788252,-0.002639843,0.001491315,0.057516616,0.998339891
1721209716,3.85083127,0.509108782,0.048348989,3.064847946,0.299756527,2.23378253,-0.002321671,0.001527194,0.05791834,0.99831742
1721209716,3.898418427,0.470066965,-0.005136798,3.129899263,0.307115555,2.233777523,-0.001973434,0.0015633,0.057875033,0.998320639
1721209716,3.945600748,0.431519538,-0.053481575,3.195749998,0.31369257,2.233772755,-0.001605,0.001598707,0.057429481,0.998347044
1721209716,3.99236989,0.392019153,-0.09862671,3.262390614,0.319487989,2.233768225,-0.001223305,0.001632876,0.056608286,0.99839437
1721209716,4.038664341,0.350716114,-0.141780049,3.329810619,0.324481964,2.233763933,-0.000832607,0.001665275,0.055427969,0.998460948
1721209716,4.084400654,0.307103097,-0.183726117,3.397997379,0.328642607,2.233760118,-0.000436066,0.001694918,0.053898513,0.998544812
1721209716,4.129482746,0.26086399,-0.22490415,3.466938496,0.331930637,2.233757019,-3.57E-05,0.00172144,0.052026227,0.998644233
1721209716,4.173811436,0.211792484,-0.265619665,3.536616802,0.33430168,2.233754396,0.000367209,0.001744164,0.049814884,0.998756886
1721209716,4.173811436,0.211792484,-0.265619665,3.536616802,0.33430168,2.233754396,0.000367209,0.001744164,0.049814884,0.998756886
1721209716,4.217282295,0.159743652,-0.306030095,3.607016563,0.335708082,2.233752489,0.000771429,0.001762736,0.047266904,0.998880446
1721209716,4.259783745,0.104611166,-0.346253335,3.678118706,0.336099774,2.233751059,0.001176235,0.001776531,0.044383738,0.999012291
1721209716,4.308784962,0.088443719,-0.342188656,3.750038385,0.336317092,2.23374629,0.001517085,0.00179906,0.041534182,0.999134362
1721209716,4.35842371,0.097865693,-0.309008181,3.822772026,0.336892337,2.233739376,0.001765732,0.001825002,0.03896077,0.999237537
1721209716,4.406481743,0.124049366,-0.257886261,3.896288395,0.33815971,2.233733177,0.001912593,0.001849612,0.036813002,0.9993186
1721209716,4.451999664,0.162787408,-0.195141032,3.970541239,0.340356886,2.233727455,0.001956788,0.001869182,0.035187811,0.999377072
1721209716,4.49435854,0.212107688,-0.12439806,4.045476437,0.343674958,2.23372364,0.001901477,0.001881597,0.034151912,0.999413073
1721209716,4.533222198,0.270400882,-0.04859104,4.121033669,0.348267138,2.233721972,0.001752718,0.00188532,0.033747505,0.99942708
1721209716,4.572628021,0.324170679,0.016730882,4.1972332,0.353997797,2.233721495,0.001537386,0.001884892,0.033887267,0.999422729
1721209716,4.611979008,0.376388222,0.074521467,4.274074554,0.360800624,2.233721018,0.001272489,0.001881273,0.034508429,0.999401808
